timestamp|channel_name|series_id|program_id|program_name|keywords|named_entities|google_trends|brand_mentions|commercial_count|etag
2018-01-23 04:00|cnnhd|EP02625113|EP026251130118|Early Start With Christine Romans and Dave Briggs|got a Medicare supplement insurance plan:1,The former FBI director quotes:1,oversaw the Clinton e-mail probe:1,The ATF special agent suing:1,the school's president intensified:1,A watch dog group claims:1,the White House support:1,president trump's hand picked director threatened:1,Stop ill Egal immigration:1,About a dozen more victim impact statements expected:1|Pennsylvania:2,Donald Trump:4,John Edwards:1,Davos:3,Switzerland:4,CNN:3,China:1,Samsung:2,Whirlpool:1,Neil Diamond:4,AARP:2,Diamond:4,Australia:2,Vermont:4,Taser:2,Nassar:2,Frances McDormand:2,Turkey:11,Syria:4,Downy:1,Kurds:9,Sam Kiley:4,Iraq:1,Senate:13,Christine Romans:2,Twitter:1,Capitol Hill:2,Chuck Schumer:3,Slate:5,Maine:2,Susan Collins:1,James Comey:1,Martin Luther King Jr.:1,Russia:1,New Zealand:1,Hollywood:1,New England:1,Cleveland:1,New York City:2,Boston:1,Canada:1,Bank of America:3,Tsunami:1,Alaska:2,California:1,Oregon:1,San Francisco Bay:1,Americans:1,Johnson & Johnson:1,Facebook:3,Rupert Murdoch:1,White House:1,Vikings:1,Lindsey Graham:1,Andrew McCabe:1|Davos:3,Melania Trump:2,Tsunami:1|Samsung:2,Facebook:3|7|b5a61831196bc84d4dc8c2bc5ee2d606
2018-01-23 10:00|cnnhd|EP02615435|EP026154350510|CNN Newsroom With John Berman and Poppy Harlow|hinder the Russia investigation:1,breached the president's cabinet:1,support the graham/durbin bill:1,bring kaitlan Collins:1,warning house speaker Paul Ryan:1,briefed the president:1,the president contradicted:1,the inspector general investigate:1,pressuring The FBI director:1,fill the president:1|Jeff Sessions:27,Americans:1,White House:3,Donald Trump:3,Michael Flynn:1,Adam Schiff:1,Russia:9,Michael Wolff:1,Alice Stewart:5,CNN:8,Congress:3,Kentucky:3,Aaliyah:1,Samsung:4,Netflix:2,Brian Fallon:3,Senate:10,Robert Mueller:2,James Comey:1,Liberty Mutual:1,Capitol Hill:1,Mitch McConnell:6,Paul Ryan:2,Maryland:1,Lindsey Graham:1,Jeff Flake:3,Susan Collins:1,House:1,AARP:1,Harlow:1,Andrew McCabe:4,Russians:2,Baker:1||Samsung:4|6|43ba07b37a3ff8009ec52e3c61280547
2018-01-23 12:00|cnnhd|EP02615436|EP026154360271|At This Hour With Kate Bolduan|consider an AARP Medicare supplement insurance plan:1,The CIA and intelligence community called:1,understand the role:1,stop the deportation:1,reserve the president's right:1,sharing this busy news day:1,daone a really Ba job:1,change just the equation:1,reach a cabinet level position:1,pressure appointed FBI director:1|Jeff Sessions:18,Russia:17,Andrew McCabe:5,Donald Trump:5,James Comey:2,Hillary Clinton:2,Capitol Hill:4,Senate:19,Al Franken:1,Kentucky:4,Subaru:1,CNN:3,Alison Kosik:1,Steve Scalise:2,House:3,Mitch McConnell:1,Miami:1,Mercedes-Benz:4,AARP:2,John Edwards:1,North Carolina:1,Billy Bush:1,Insight:1,Liberty Mutual:2,Americans:4,Congress:3,White House:1,Robert Mueller:1,Russians:3,China:8,Davos:3,Switzerland:1,South Korea:4,North Korea:4,Samsung:4,Netflix:2,Jay Sekulow:1,Steve Bannon:1,Jared Kushner:2,Armageddon:1,Flo:1,Rachel:1,John Cornyn:1,Chuck Schumer:1,Heat:1,Chris Cuomo:1,Twitter:1,Hawk:1|Melania Trump:1,Davos:3|Mercedes-Benz:4,Samsung:4|2|4da86d0b5bd91ee820865d392f795e70
2018-01-23 17:00|cnnhd|EP00765918|EP007659181535|The Situation Room With Wolf Blitzer|save this president's Bacon:1,push The FBI director:1,oust national security adviser Michael Flynn:1,The FBI team acquired:1,The current FBI director reported:1,this president apologize:1,a president humiliate:1,the House Intelligence effort:1,off the investigation:1,pressuring the deputy attorney general:1|CNN:7,Jeff Sessions:8,James Comey:10,Jim Hines:1,Michael Flynn:10,Robert Mueller:8,Russia:12,Bill Clinton:2,Twitter:2,House:1,Americans:2,Benghazi:3,Hillary Clinton:1,White House:3,Russians:7,Hook:1,Chuck Schumer:1,Mexico:1,Liberty Mutual:2,Jeffrey Toobin:1,Richard Nixon:1,Congress:1,Donald Trump:4,TripAdvisor:2,Europe:1,Deutsche Bank:1,Jared Kushner:1,South Carolina:1,MSNBC:1,Christian:2,John Edwards:2,Day:1,North Korea:1,Firestorm:1,Wolf Blitzer:1,Andrew McCabe:1,James Baker:1,Baker:1|||5|157d210f634c45ee827b35d2a3a1e55b
2018-01-23 12:00|ehd|EP02671192|EP026711920196|E! News: Daily Pop|understand the method:1,handle the judging:1,create a problem:1,describe you:1,blame anybody:1,figure it:1,left that place:1,try a three way:1,sweep it:1,how much press Steve Harvey got:1|Cadillac:1,James Franco:3,Casey Affleck:2,Hammer:3,Venus:1,Jimmy Kimmel:1,Warren Beatty:3,Steve Harvey:1,Twitter:1,Allison Janney:1,Christina Aguilera:1,Pong:1,David Foster:1,BMW:1,Rebecca:1,Angela Bassett:1,Couch:1||BMW:1|12|7b12d314abe02ad63715253b253d4b9d
2018-01-23 05:00|fnchd|EP00544978|EP005449780212|FOX and Friends First|handle the trump and Clinton investigations:1,Massive's 7.9 magnitude earthquake triggering:1,run a Super Bowl ad encouraging players:1,continue after the initial wave moves:1,the trump administration waving:1,affect active duty service:1,replace that spoiled food:1,expand service:1,offer no assurance:1,preserve any evidence:1|Donald Trump:5,Griff Jenkins:1,Senate:5,Chuck Schumer:1,Sarah Huckabee Sanders:1,Mike Pence:1,Jerusalem:2,Israel:2,North Korea:1,London:1,Paul Ryan:1,Mitch McConnell:1,Vitamin C:1,Super Bowl:3,Brian McCarthy:1,Philadelphia:4,Susan Collins:2,Americans:3,James Comey:2,Hillary Clinton:2,Lexus:1,Tsunami:3,Florence:1,Oregon:1,California:2,Alaska:12,British Columbia:2,Russia:1,Judicial Watch:1,Trey Gowdy:1,Caleb:1,Robert Mueller:2,Muslim:1,Hawaii:2,Twitter:2,Chelsea Manning:2,Mercedes-Benz:4,El Salvador:1,New Mexico:1,New England:1,Facebook:5,Illinois:2,Breakfast:1,Fox:3,Chicago:1,USAA:2,Russians:1,United Airlines:1,Minneapolis:1,New York City:1,Boston:1,Rhode Island:1,Minnesota:1,Petrone:2,Kodak:1,Canada:1,Petra:1,Thailand:1,Southern California:2,Los Angeles:1,Ohio:1,Joe Manchin:1,Brit Hume:1|Tsunami:3|Mercedes-Benz:4,Facebook:5|4|7e878a4eb89294bbc21130c946fe2657
2018-01-23 11:00|fnchd|EP01009297|EP010092970104|Happening Now|affect the Russia investigation:1,started the Steele investigation:1,The F.B.I. sounding:1,the inspector general investigating:1,got this job:1,copy the success:1,his deputy rod Rosenstein appointed:1,bring Republican Senator bill Cassidy:1,issue a warning:1,reforming the extended family chain migration system:1|Senate:9,Dick Durbin:1,Illinois:1,Americans:3,Congress:3,Iran:4,Rex Tillerson:1,Europe:1,Jeff Sessions:9,Russia:7,Capitol Hill:3,Louisiana:1,Philippines:2,Robert Mueller:2,White House:2,Chuck Schumer:4,Alaska:4,Kodiak Island:1,Tsunami:1,Los Angeles:2,Canada:2,Oregon:1,California:2,Hawaii:1,San Francisco:1,Trey Gowdy:2,Dan Brown:1,Larry Sabato:3,Manhattan:1,New York City:1,Arkansas:1,Cory Booker:1,Elizabeth Warren:1,Twitter:1,Virginia:1,Afghanistan:6,Neil Diamond:1,Lexus:2,Taliban:3,Pentagon:1,Iraq:1,Syria:1,Turkey:1,Afghan:1,Kabul:1,Harris Faulkner:1,Marie Harf:1,Mitch McConnell:1,John Roberts:1,Donald Trump:1,James Comey:2,Michael Horowitz:1,Devin Nunes:1,Russians:1|Tsunami:1||4|2f3f4627982c01de83ed178633812bbc
2018-01-23 12:00|fnchd|EP01910325|EP019103250101|Outnumbered|Discover the story:1,support the president:1,strengthened the president's decision:1,collide the investigation:1,drive a wedge and identity politics:1,carry White House wire water:1,White house deputy press secretary Hogan ghibli join:1,terminate The FBI director:1,join special counsel Robert Miller's Russia probe:1,oppose the stopgap bill:1|Russia:9,Congress:3,Hillary Clinton:3,Jeff Sessions:5,Senate:10,Chuck Schumer:12,House:7,Liberty Mutual:1,Mitch McConnell:5,Dianne Feinstein:1,California:1,Claire McCaskill:2,Missouri:1,Americans:6,Paramore:1,Capitol Hill:1,Trey Gowdy:2,Russians:1,Donald Trump:1,Bill Clinton:1,White House:3,Ohio:1,Rand Paul:1,Devin Nunes:2,Richard Blumenthal:1,Lindsey Graham:1,Dick Durbin:1,Hogan:1,New York City:1,CNN:1,Couch:1,Nikki Haley:1,Kellyanne Conway:1,Virginia:1,Alabama:1,Harris Faulkner:1,Robert Mueller:1|||4|e234f6d260c1877f7033fb1b55d095e8
2018-01-23 14:00|fnchd|EP02790735|EP027907350082|The Daily Briefing with Dana Perino|The press secretary expected:1,pushed The FBI director:1,support the president:1,questioned the former FBI director:1,fire the deputy McCabe:1,holds the edge:1,investigating whether president trump obstructed justice:1,help the trump administration:1,obstruct justice:1,one state Pugh MV reported:1|Senate:1,Jeff Sessions:7,Capitol Hill:1,Chuck Schumer:1,Donald Trump:3,Unison:1,Heat:1,Garland:1,Paul Ryan:1,Congress:3,Levi:1,Texas:1,Hook:1,Hillary Clinton:3,Bias:1,James Comey:6,Robert Mueller:6,Michael Flynn:1,Pennsylvania:1,Kentucky:5,Afghan:1,Americans:3,White House:1,Afghanistan:1,Jerry Wallace:1,South Carolina:2,Samsung:1,China:1,OECD:1,Google:1,India:1,Florida:1,Dana Perino:1,Russia:4,Fox:1,Moscow:1,Vladimir Putin:1,John Roberts:2,Russians:1,Michael Horowitz:1,Benjamin Netanyahu:1,Davos:1|Davos:2|Samsung:1,Google:1|6|80dc31c2a6db20e941c9bb81a468968f
2018-01-23 15:00|fnchd|EP01803840|EP018038400301|Shepard Smith Reporting|The administration's commitment helped:1,the president's rhetoric creating:1,counter Iran's destructive agenda:1,honor the president:1,rebuild America's infrastructure:1,accept the president:1,reiterate America's commitment:1,The surprise element disappeared:1,our FOX News family grieving:1,the trump administration pressuring:1|James Comey:3,Russia:4,Jeff Sessions:7,White House:3,Jared Kushner:1,Steve Bannon:1,Ty Cobb:1,Andrew McCabe:1,Google:1,Kentucky:6,Liberty Mutual:1,Tennessee:1,Matt Bevin:1,Capitol Hill:4,Lexus:2,Lea Gabrielle:1,Fox:3,Kodiak Island:1,Hawaii:1,Congress:1,Chuck Schumer:2,Senate:3,Mitch McConnell:1,Dana Perino:1,Sarah:3,Adam:2,New York City:2,Alabama:2,Americans:3,Taliban:2,Afghanistan:2,Afghan:2,Kabul:1,NATO:2,H.R.:1,Germans:1,Scotland:1,Ireland:1,Seattle:1,Switzerland:2,Davos:5,Iran:5,Syria:2,North Korea:3,South Korea:1,China:1,Southeast Asia:1,Warsaw:1,Riyadh:1,Cuba:2,Venezuela:1|Marshall County High School:1,Davos:5|Google:1|3|a458e37250270f344ad595253963f46f
2018-01-23 16:00|fnchd|EP00194070|EP001940700353|Your World With Neil Cavuto|hit the president's desk:1,support the president's position:1,dial the wall:1,stop the investigation:1,enjoy the scandal:1,produce a consensus bill:1,the president's position depends:1,correct the justice system:1,outlining the president's upcoming trip:1,fix the problem:1|Canada:4,United States:1,Asia:2,Europe:1,Davos:7,China:6,Africa:5,African Union:1,Korea:1,Sarah:4,Texas:2,Senate:9,White House:1,Congress:3,Devin Nunes:1,Intel:2,CNN:2,Russia:1,James Comey:4,Andrew McCabe:2,Turkey:2,Syria:1,House:1,Chuck Schumer:4,John Thune:2,Bolton:1,Walmart:1,Florida:1,Pennsylvania:1,California:1,Mexico:2,Mitch McConnell:3,Thune:2,Jeff Sessions:1,Robert Mueller:2,Samsung:1,Chris Holland:1,South Korea:2,Maryland:2,Lindsey Graham:1,Dick Durbin:1,Americans:1,AT&T:1,Juan Williams:1,Jesse Watters:2,Dana Perino:3,New York City:1,Richard Berg:1,Donald Trump:1,Miller:1|Davos:7|Intels:2,Samsung:1,AT&T:1|0|b97de1bb72f3713ed6f268b2b24eda46
2018-01-23 21:00|fnchd|EP01116743|EP011167432102|Hannity|advising deputy director Andrew McCabe:1,The Obama administration weaponize:1,his GAL pal FBI lawyer Lisa page spoke:1,former president vincente Fox feared:1,broke the story:1,a president talk:1,ignore the rule:1,an I.T. aide broken:1,involving president trump's a border wall:1,the president discussed:1|Samsung:2,Trey Gowdy:2,Hillary Clinton:10,Hammer:1,Debbie Wasserman Schultz:2,Andrew McCabe:5,Loretta Lynch:3,James Comey:5,Bill Clinton:1,Donald Trump:3,Congress:6,Bernie Sanders:1,Ohio:1,Sara Carter:2,Americans:1,Donald Trump Jr.:1,Rod Rosenstein:1,Damme:1,Jay Sekulow:3,Law:2,Christopher Steele:1,Russia:2,Robert Mueller:1,Fox:2,Chuck Schumer:2,Senate:2,Mitch McConnell:1,Ed Henry:1,Mexico:8,Nicaragua:1,Guatemala:1,El Salvador:1,Canada:2,Mexicans:2,Ireland:1,Ellis Island:1,Jesse Watters:1,Brita:1,Lexus:1,USAA:3,Hook:1,Hollywood:1,George W. Bush:1,Yale University:1||Samsung:2|5|aa009cd44cb4181dff1cdf37e0161019
2018-01-23 13:00|mnbchd|EP02529114|EP025291140361|MSNBC Live With Craig Melvin|stop this man:1,this president trying:1,faced The Obama administration:1,President trump expected:1,all Medicare supplement insurance Plas help:1,obstruct justice:1,The Obama administration handled:1,pays a porn star:1,signal the end:1,delegitimize the electoral process:1|Michael Flynn:2,Jeff Sessions:17,John Dean:1,Donald Trump:5,Vladimir Putin:1,Kabul:1,Afghanistan:1,Afghan:1,Taliban:1,MSNBC:5,Philadelphia:1,Susan Collins:1,Joe Manchin:1,NBC:3,North Carolina:3,Rehema:1,Americans:4,Rehema Ellis:1,Charlie Sykes:2,Congress:2,Senate:2,Lindsey Graham:2,Jeff Flake:1,Chuck Schumer:1,Fox:1,Cadillac:4,CNBC:1,White House:2,Jeff Bennett:1,China:2,Paris:1,Syria:1,Nebraska:1,AARP:1,Bayer:1,Nassar:8,Craig Melvin:2,Miller:1,Michigan State University:3,NBC News:1,Michigan:1,Treasury:1,Bacon:1,Title IX:2,Joe Biden:1,Russia:3,Russians:1,Paul Manafort:1,Sean Spicer:1,Jared Kushner:1,Christopher Steele:1,Donald Trump Jr.:1,Steve Bannon:2,Angle:1,James Comey:2,Robert Mueller:1,Andrew McCabe:2,Kristen Welker:2,Twitter:1|||6|ef81e18864b532a8f31a1165cb60da6f
2018-01-23 15:00|mnbchd|EP02710091|EP027100910168|MSNBC Live with Ali Velshi|question the president:1,The administration's commitment helped:1,drives the president:1,counter Iran's destructive agenda:1,honor the president:1,President trump's economic agenda unleashed:1,reiterate America's strong commitment:1,stole the plot line:1,understand the significance:1,respect the fact:1|James Comey:8,Jeff Sessions:8,Intel:1,Russia:9,Donald Trump:4,Senate:6,Al Franken:1,Capitol Hill:1,Sarah Huckabee Sanders:9,North Carolina:2,Liberty Mutual:1,Americans:9,NBC News:3,Mitch McConnell:2,Tide:1,Chuck Schumer:1,Robert Mueller:4,Andrew McCabe:1,Davos:9,Switzerland:3,World Economic Forum:1,Samsung:5,China:3,South Korea:2,South Carolina:1,G:1,Tennessee:1,General Electric:1,Cadillac:4,AARP:1,Kristen Welker:1,Michael Steele:1,Jeb Bush:1,Ryan Streeter:1,Claire McCaskill:1,Mike Pence:2,Andrew Mitchell:1,Congress:3,Kentucky:1,JPMorgan Chase:1,H.R.:1,Sarah:2,Klaus Schwab:1,Iran:6,Syria:1,Israel:2,Rwanda:1,North Korea:2,Lester Holt:1,NBC:2,Michael Flynn:4,Chuck Rosenberg:4,MSNBC:1,Sally Yates:1|Davos:9|Intels:1,Samsung:5|2|3bd59a806252c9ce07bbb4b56b0f7178
2018-01-23 20:00|mnbchd|EP01717431|EP017174311274|All In With Chris Hayes|the president's lawyer paid:1,drop the Russia investigation:1,broke that story:1,ran the trump campaign's foreign policy:1,White house press secretary Sarah Huckabee Sanders pushed:1,impede the investigation:1,bothered the president:1,stop an investigation:1,bring the new acting director:1,infect the investigative team:1|Andrew McCabe:6,James Comey:9,Donald Trump:5,Richard Blumenthal:1,Russia:8,MSNBC:1,Virginia:1,Sari:2,Russians:4,Twitter:1,Bill Clinton:1,Ken Starr:1,White House:2,Michael Flynn:1,Chin:1,Congress:6,Sarah Huckabee Sanders:2,Harang:1,Chuck Schumer:4,Arizona:1,Americans:3,Michigan:1,Mercedes-Benz:4,Capitol Hill:1,Senate:2,NBC News:1,NBC:1,Mexico:1,Cadillac:4,Wilbur Ross:1,Syria:1,Saudi Arabia:2,Ross:6,Apple:1,Sarah:1,Davos:1,John Dingell:1,Isaac:2,Mexico City:1,American Life:1,African Americans:1,Brooklyn:1,Jeff Sessions:1,Adele:1,Ron Wyden:1|Davos:1|Mercedes-Benz:4,Apple:1|3|abc9262c43cbee8bbbf847a15345f837
2018-01-23 00:37|wabcdt|EP00003138|EP000031385075|Nightline|boasts a 70% win rate:1,Deputy fire chief Anthony montera briefed:1,Ditch the misery:1,develop any new skin growths:1,choose the right office:1,Then another big shot improve:1,check this petite Red Lobster roll:1,stop the government shutdown:1,tame a stallion:1,try #1 recommended children's mucinex:1|Amber Tamblyn:1,Virginia:4,Rome:1,Bible:1,Alabama:1,Red Lobster:2,Maine:1,Netflix:6,Mustang:2,Congress:2,California:1,Utah:1,Neil Diamond:4,Lincoln Continental:1,Bill Ritter:1,Lee Goldberg:1,New York City:1,Long Island:2,Central Park:1|||3|bf71052535c8c156b9b19b9c451f7e2f
2018-01-23 07:00|wabcdt|EP00001893|EP000018938118|Good Morning America|Good Morning america brought:1,ends January 31st visit:1,misuse Lyrica:1,GMA's morning menu brought:1,Oscar nomination voting ended:1,This morning's Oscar nominations figure:1,Overnight president trump claimed:1,Try nivea essentially enriched body lotion:1,study music:1,the Hudson County sheriff's deputies chasing:1|Alaska:9,British Columbia:1,Oregon:2,Los Angeles:1,San Francisco:1,Indonesia:1,Japan:2,Avalanche:1,Boston:2,Gio Benitez:1,Connecticut:3,Blizzard:1,Nebraska:1,South Dakota:1,Iowa:1,Minnesota:1,Mary Bruce:2,Capitol Hill:2,Mitch McConnell:1,Congress:3,Senate:1,House:1,Hammer:1,Heat:1,Chuck Schumer:1,Donald Trump:1,Patty Jenkins:1,Jordan Peele:6,Tom Hanks:3,Daniel Day-Lewis:3,James Franco:7,Meryl Streep:2,Margot Robbie:1,Ginger:1,New Jersey:2,Windy:1,T. Rowe Price:4,Vikings:1,Mercedes-Benz:4,Vietnam:1,Jimmy Kimmel:4,Warren Beatty:1,Philippines:1,Sarah:2,Hollywood:2,Tokyo:1,W:1,Jamaica:1,Lower Manhattan:2,Neil Diamond:3,Academy:1,Good Morning America:1,California:4,Matt Gutman:1,Oklahoma:1,Texas:1,Samsung:4,Netflix:2,Fibromyalgia:2,Italy:1,New Zealand:1,New York City:1,David:1,Rachel Morrison:1,Dee Rees:2,Academy Awards:1,Time:1,Allison Janney:2,Frances McDormand:2,Sam Rockwell:2,Woody Harrelson:2,Samuel Goldwyn:1,Mary J. Blige:1,Laurie Metcalf:3,Octavia Spencer:2,Willem Dafoe:1,Florida:1,Richard Jenkins:1,Christopher Plummer:1,Chile:1,Lebanon:1,Russia:1,Hungary:1,Sweden:1,Aaron Sorkin:1,Virgil Williams:1,Vanessa Taylor:1,Martin McDonagh:2,Denzel Washington:1,Israel:1,Sally Hawkins:1,Christopher Nolan:2,Paul Thomas Anderson:1,Peter Spears:1,Tim Bevan:1,Lisa Bruce:1,Douglas Urbanski:1,Emma Thomas:1,Jason Blum:1,Scott Rudin:1,Megan Ellison:1,Steven Spielberg:1,Graham Broadbent:1,Jeff Sessions:1,Heather O'Rourke:1,Harlem:1,David Duchovny:1,Ross:1|Mudbound:6,Jordan Peele:6,Three Billboards Outside Ebbing Missouri:3|Mercedes-Benz:4,Samsung:4|9|c362dcaea0e34fcf490fa179f74260ce
2018-01-23 18:00|wabcdt|SH02612931|SH026129310000|Eyewitness News at 6|the special counsel's Russia investigation reached:1,A beautiful time lapse rolling:1,real chill coming:1,ABC News Mueller's team questioned:1,suffered a minor injury:1,ABC's senior justice correspondent 's:1,The governor charged:1,The county troattorney describi:1,Burkett channel:1,creating the nation's growing opioid crisis:1|Senate:2,Andrew Cuomo:1,Robert Boone:1,Lower Manhattan:1,New York City:5,Netflix:3,Manhattan:1,Caribbean:1,Apple:1,Google:1,Feeling:1,20s:1,Rafael Nadal:1,Neil Diamond:1,Kentucky:4,Calvary:1,David:2,Russia:3,Jeff Sessions:2,Russians:3,Robert Mueller:1,Vladimir Putin:1|Nadal:1,Rosie the Riveter:1|Apple:1,Google:1|3|3787a8e490b80418a94667e729e86a07
2018-01-23 18:30|wabcdt|EP01949416|EP019494160933|ABC World News Tonight With David Muir|accuse the president:1,Ditch the misery:1,president trump jumped:1,this White House envision:1,The Coast Guard clearing:1,plays Winston Churchill:1,Cecilia Vega live:1,the attorney general urging:1,ABC's senior White House correspondent Cecilia Vega 's:1,Each unique piece comes:1|Russia:2,David:12,Robert Mueller:1,White House:3,Jonathan Karl:1,James Comey:1,Michael Flynn:1,Jeff Sessions:1,Louisiana:1,Alaska:5,Los Angeles:1,Pennsylvania:2,Maine:1,Gio Benitez:1,Massachusetts:1,Connecticut:1,Americans:2,Kabul:1,Afghanistan:1,Taliban:1,Neil Diamond:4,David Wright:1,Boston:1,St. Louis:1,North Carolina:1,World War II:1,Frances McDormand:1,Meryl Streep:1,Jordan Peele:1,Allison Janney:1,Tonya Harding:1,Christopher Plummer:1,Kevin Spacey:1,Winston Churchill:1,David Muir:1,Ireland:2,Nevada:1,New Jersey:1,Oregon:1,Alex Trebek:1,Rachel:2,Chile:1,Cayenne:1,Armageddon:1,Haddock:1|Rosie the Riveter:1,Three Billboards Outside Ebbing Missouri:1,Jordan Peele:1||5|200398aaeb3fb49406fb1a604bf96589
2018-01-23 07:00|wcbsdt|EP01505788|EP015057881632|CBS This Morning|replace the president:1,The video streaming service signed:1,the Hudson County prosecutor investigating:1,correcting this month's false missile alert:1,Cell phone video captured:1,president trump called:1,Karl hoerig's family trying:1,Bloomberg technology columnist Shira ovide:1,put d.r.e.a.m.er legislation:1,Parker fraley revealed:1|Mitch McConnell:3,Connecticut:1,Richard Blumenthal:1,Mexico:1,Congress:4,Jeff Sessions:1,Russia:2,Robert Mueller:2,Twitter:3,Samsung:1,Capitol Hill:2,Nassar:8,Michigan State University:2,Miller:1,Michigan:7,West Virginia:1,Neil Diamond:2,Heat:1,Alaska:9,Oregon:2,California:3,CBS:10,Kentucky:1,Netflix:3,Facebook:11,Mark Zuckerberg:1,Rupert Murdoch:1,Roger McNamee:1,Silicon Valley:1,Apple:3,Diamond:1,Australia:1,New Zealand:1,Nancy Sinatra:1,Barry Manilow:1,Brooklyn:2,Poland:1,Hawaii:2,Florida:2,Bill Cosby:1,Cosby:1,Brazil:6,Middlesex:1,Monmouth:1,Nancy Cordes:2,Senate:6,Americans:2,David:4,Tsunami:2,Kodiak Island:1,China:3,Stephen Colbert:1,Oxygen:1,Philadelphia:1,Erin Moriarty:1,Ohio:1,Antarctica:2,New Jersey:1,Murphy:2,Hudson River:1,Ulster:1,Musk:1,World War II:1,Dan Rather:1,Lee Cowan:2,Los Angeles:3,Nina Simone:1,Texas:1,Platinum:1,Academy Awards:1,Sally Hawkins:1,Meryl Streep:1,Paul Thomas Anderson:1,Norah O'Donnell:1,Suffolk:1,Tanya:5,Hillman:1|Tsunami:2,Alaska Earthquake:1,Rosie the Riveter:1|Samsung:1,Ford:3,Facebook:11,Apple:3|14|fe5e20a37d7bb718d27fde440f3c1528
2018-01-23 12:00|wcbsdt|SH01376258|SH013762580000|CBS 2 News at Noon|This user's phone number used:1,buy the apartment building:1,alerted this household:1,a family scandal hits:1,skip this one:1,includes some sort:1,brought the knife:1,convince the public:1,got the spot:1,earn a nod:1|Jeff Sessions:1,Russia:1,Manhattan:1,Thomas McKay:1,Academy Awards:1,Dunkirk:2,Christopher Nolan:1,Jordan:1,Denzel Washington:1,James Franco:1,Tom Hanks:1,Steven Spielberg:1,CBS News:1,Tim Tebow:1,Babylon:2,Bergen:1,Staten Island:1,Alaska:1,CBS:1,Super Bowl:1,Minnesota:1,Devon:5,Phyllis:6|Lady Bird:1,Dunkirk:2|Amazon:3|4|ba26b43f579e031085348a3e4582b0dc
