etag|genre
c340247cea8858a2e8c3d80143544020|News 
b27d4c1734cfb509db884cfea260da6c|Talk News 
f09b3610b6a8182b24715236efb39283|News 
0a8f023a00d69995f8c3ccba815e7657|News 
34b8f3d23c53725ca18de50a1dd02c48|News 
b6cfdec5ab7bdf977115a67b80cc26ab|News Politics 
e12fe5350db1b093e8c28fa3c5842030|News 
ac4fdda71ad665a20cf45b7013fb95c1|Sports event Hockey 
3927ec207c5d46a09139911f697c089c|Sports event Tennis 
5e2f32d661f6478782922b93209d56e3|Sports non-event News Sports talk 
7f63fd6aac5bcf4c69c73f8bf037cc50|Sports non-event News Sports talk 
213b0dbdd4120f02c43715eb937ac600|Talk News 
46f634457be919436c06fe1fbea48f71|Newsmagazine Entertainment 
d7a49deef2a2e8ac3e5191daacbe3d82|News 
b4d0246933965f07ae2511913da005e4|News Politics 
1e7cf4e179909fb9db49d17183b9110f|News 
003d03d0e86501f72ef1e75b4e0f27e4|News 
3cb794722a37546e2c6c33fd3e0a6133|News 
2d54fa31e04e028150c76b676ebbbcee|Sports non-event News Sports talk 
00f38f76b7bdaede8802010af5df7507|Sports non-event News Sports talk 
8210b7a504f6774d9506d463ccd923fb|Talk News 
a074a0f96b107860f167eac85f6bca39|News 
23d3c131e17800e7da8e36c96f10b899|Talk 
0f2107bedff6e682a625a5a197cad6a9|Sports event Golf 
8399bd0fe693ac4b582e9210649fbda4|Talk News 
75acdf94887bae26dd395eeeae0abee1|News 
eee692014955f529b58ea31b164a48aa|Newsmagazine 
799f410a5de15d7795581dd838e5fd8e|Sports non-event News Sports talk 
0e25b93274d636d5cf3e1cbcc060383c|Talk Interview 
c5698018695f37b7b0988a83588008d6|Sports talk Sports non-event 
250be0ff4381ac777e02f03196c373e1|Sports non-event News Sports talk 
64fd15028587c9502c2e4a168eaebc93|News Public affairs 
24047e1fc283bd23e92b49a0cf77743a|Sports non-event News Sports talk 
271a32a1d8d69fb6638857e6c83a3d37|News Public affairs 
7194c71789d3a6229666a7d287fb6893|Newsmagazine 
4c5372d4b58f4a1c72e7054f7fdf64d5|News 
69623b0734da25036a0960dc8765ca58|News 
6a539232010a599c631ace0099a0ae00|News Talk Politics Interview Public affairs 
ee4073ac96e40395b86bd66e28ce683b|Sports non-event Documentary Anthology 
dc5a984de3d26700320550d6628c5766|News 
26a409bae84eabf66bf9dc250a0c4bd6|Talk Newsmagazine 
129653cbb6dc0dcd06b3a17cca4063e3|News 
33e75bfbd5f5e4a82e5633e04f90829d|Sports event Basketball 
60e774436dad3fab5a885b6c29caf320|Documentary News 
4caa463f17ce34382f12b3ce998b1e8d|Talk 
cb1a5f7cc9c62c7660f5a46cf300a799|Talk Interview 
4aec6e5694abaecd158a08d4e542d638|News 
a4703fcb673e1bf94401e9982ee7654e|News 
1f4ce66ec514901fcc2672f95184eb94|Talk Comedy 
a73fd822dcef3a40322f5ffac3842287|Talk News 
c26195d0156ab7be2f473cc0c33d10fe|Sports non-event News Sports talk 
f4e0ff3955daf19bf16546055fe7c7c6|Talk Newsmagazine 
c2f206e4dd61f566cffeec2af58fd564|News 
c5db7e3f0c384347c79e6fcb218893c2|News 
6993447d5c143fe934b599f7d8b4f673|Sports talk Basketball 
2b0055ee9cf48a41f148b3c155337e42|News Politics 
be623cf490505b5166d5a984438352e4|Sports event Basketball Playoff sports 
f7ad141f500c6d3d307be126db8a17f6|News 
c12c801cd79d78b8b56e45fe75825a19|News Interview Politics 
853dfa25430c5dd42168686a274cf372|News 
b1115bd574fab985819281c4deb92ebc|News 
71ee901fd4f2971c1608dc49f379eafe|News 
6a3b74eccc29c8c724db2a97c43c7e3e|Sports non-event News Sports talk 
f85ed385e6deeac91b5eed325ef065d2|News Public affairs 
2e2646b842f7a885be5dee82b23b752a|News 
81f47e38c1aef62d13396fa31d4b9e7d|Documentary Newsmagazine 
1c0ca5dc1bdfcce0ab53336362b9beff|News 
246650fd3b3506b621e55018838ef930|News 
aa3d531dad5bf5c4c71ae6ad87985739|Talk News 
de160d0c67dc4d722d5d58ef862a089d|Talk News 
495697319a05b3faa5696d249776e882|Sports non-event Fishing Outdoors 
86019df6b50a0523fe9be56497f7888b|News Entertainment Comedy 
fdd5dfa7e6ef878e00f03ea4093b522d|Talk News 
179564197913aaf162a79ccc29faa4e1|Talk 
836a6bf0ee73018b3b97240582c8e37d|News 
7fa348026cf127935a06cbff138a542a|Newsmagazine Entertainment 
43c7b566b7fde936891e8358ba7f5582|Sports talk Sports non-event 
239740444c2dac5c00913ad24de0759f|Sports non-event News Sports talk 
f111e452ab0e87934d715de7423bf968|Talk Entertainment 
cee76fd0e5194b9494e7d7d6a613e24b|News 
3aafdf6437d1b125eb2b093cbf5a13bc|Sports non-event News Sports talk 
8ec245ab1bea9c43bbb6d6aa5983b4e6|News 
78d772a8c843838231e06a15a6bd370d|Talk News 
60eedbf45652f30c8f5911e4a0ba2f9b|News 
23db7eb4cb65d65d824034f673a8a8c0|News 
2fdc679116d54cec1700bc38bcdf65c1|Talk News 
77df263eac49336a99fd329642d9ba2b|News Politics 
f297bdce5964bbd90267a650380e395f|Talk News Interview 
864a5937ad85ff2cb6cf8e8309f947a0|News 
9f0c27800fb9dabf1342f1a797e981fc|Newsmagazine 
35bf97f267af53af19172c4217b4430c|Sports event Basketball 
6cc4c9d8855be99156cc6e576a2c8be5|Talk Cooking 
10ecdc276244ad295095b241ddb630f8|Talk News 
4bc78265af1f56f0b6254a59fbc49c9a|News Politics 
5f7b62a266a95f145d52d1c59f55ddda|News 
d3372dfea9f6c508c7c758fd1f554639|Sports non-event Football 
2df09a88319cee0233c782c73d7b7d01|News 
607e1a7190f0e72b13588eaa7f05720d|Sports non-event Football 
df4e2e8be78e8d0ae4231f0f82edaf01|Talk News 
d63cad8bde45968556d5b43ddab13c16|Bus./financial News 
a53e9bce9562e28c7c1f4216efbfda2b|Sports non-event Sports talk 
a9ab3c79928046d4f51a8781a89f0687|Talk News 
684ca40458067e92a0602cdef432fea0|Talk News Entertainment 
4d5184b09b1d2082d0370869c679918e|Talk News 
8df75790da056334039080b7132ad4c8|News 
47f57947b2d1d2b5266a3fb6d442f6d8|News 
4751f96488f7991bfaf467fbc3d7c1fc|Sports non-event News Sports talk 
4140cdddca7a9ffeb93b630514a3ddf4|Talk News 
3793f8c9d48efecad2c80018c2d20fbe|News 
e039f32bdb15b3f75c77f76095f8a40d|News Politics 
dddf59a9c2094c557769fd6083ffcc76|News Politics 
fe3cedf1c7af8dcd6ede5425d6a9fde3|Sports talk News 
c50b3c3e9f14bdbb830e497e3def8b37|News 
f525afc262e96353b75a8596cd188f57|Sports non-event News Sports talk 
5544ce7ce78e3e93a62411bd07e081aa|Talk News Entertainment 
c891d036b381c33066f74c64f278e1b1|Talk News 
d1286de0ced7ddcb07ddda76033d1979|News 
0b75c9fe6c3f79e13bcf3a723cbe3441|News Public affairs 
aa8f3202a466bb5572d668971052478e|Talk News Entertainment 
93afa1d38baae61c47532b06bea90e6d|Sports talk Sports non-event 
bd7f3330925cbe6e98757767c67836d9|Talk Entertainment 
bf66b2e0fafff0f4f02e22be35149899|Talk News 
4eedc99044444096304a08b8b1e0ba7b|News 
764f6770471e510a44da64ebeaded20c|Sports event Basketball 
460558175c59fdb5f3ca40d3736f1f52|Sports non-event News Sports talk 
ac7126d6433b2aa4796a81afdbb917f5|Sports event Boxing 
d3b5a7a8682a99730561603c19fad995|Talk News Public affairs Politics 
bf0bea15a16f67a84a68b662a7d2d00d|News 
7b14cb9dfe39f82eae8dd8979acfa227|News Politics 
c9d8d16529eb7e440f47089f87227166|Talk Newsmagazine 
713dc9e2b21980ca8d8be80d2031d249|Sports non-event News Sports talk 
a81fdf073961d7b9954f52df3afc3190|Talk 
5d05b8078aa5e24be1a31211d387c340|News 
893b48816e386f94d8de5444640ad1a4|Talk 
b452c74ee8128a05e50173d186ec82b7|News 
37915781ee6ed7cf5455d253179322cd|Documentary News 
6329f657dc24985c4a534c447926caf4|Sports non-event Fishing Outdoors 
94c7815c723ffc932a1153750c9d7847|Sports non-event 
7fc5bfede50561148ca1ae2e8a9f58d7|Talk News Interview 
1923bd71662117c91566ef8d383a76f8|News 
4a51bdc0ec754946ee57cffe627a15b0|News 
2ecba9559d064421903398112b22fc99|Sports non-event Outdoors Adventure 
a6d55c2cbe4944688094232d57f37158|News Newsmagazine 
e81347ec0fcd416ea24e1ab1908e0716|News 
3f12e6a2302d4cadbbb8682a3979abfa|News 
1b68f6c485a98acfe3ca69cf3dcfaae5|News 
947b0e1a317dd3c78d08e964a9fa2d7f|News 
13947a749a42e19b7cc344011255a422|News Politics 
329b2e3289150e4137b5bc8e297e9c4f|Sports non-event News Sports talk 
c9feec3375c07da509b49ed4a1969cb3|Newsmagazine Entertainment 
e10035c1c0f80837f786fcfb2d424626|News 
3e0a255b1a4f1b6bca379159dd2d4470|Talk News 
d97f06222f393e6e7a26c8e8f824a723|News 
e13114c9e95137a1e630499b42567f19|Newsmagazine Entertainment 
2de0b3b047de11546beda86e94089bfd|Sports event Basketball 
14061cac4cb7da956409380c1bed4d29|Sports non-event News Sports talk 
a17820ad6a6dce8fdce755bd3e71d6ae|News Newsmagazine 
88c6c48a3ca8399e3261af03b9fa31ad|News 
9af882d3ae2d9b67f56a2274d25fdf7c|Newsmagazine 
ab56f3eb4c2381e2ba9151828c22ab17|Sports event Basketball Playoff sports 
717ac4a90474fd67724457f8b9de85d2|Talk News 
1dd70467d9eefddfb83759717fcd5724|Newsmagazine 
fabafe6eb3b7f0dfc730afedbab813c3|News 
51948d9bf2e459325f2a55aeeec29937|Newsmagazine 
8f3b38c8540b438d1483ec4cd35e43c7|News 
027c1e743209dc4db65b6b750402ae98|News Newsmagazine 
ab6093e02a5d78dcc808a6a71b623f26|Sports non-event News 
dd05e235aecbd0e248d8c7aa6e8b8044|News 
341d3a1ff86c2125af678de7b38cb238|News 
ddb59a120d2377242cb25c88eeccd25e|News 
b2815cce2e0e72a3cab826d6dea6706a|News 
353063bba8f1a8a5179b77184c68a83d|Talk 
ed8b2e557d0edfb518d352f8e8ccd400|Sports non-event News Sports talk 
148cf7f13a62498c2456e34021b6818c|News 
a4f839bf7f2549562f783e47eff56c99|News 
6a71f93ac26839c35bbd0489d14d3a0e|Newsmagazine 
e556cb39faf7f04e2b892a79a53706a0|News 
53572e896d6cb1777eab8356dd90b86e|News 
b9c5c497f261ff9f8a1b282f0be0d988|Sports non-event News Sports talk 
32d8bcd47e48c5edb3afb2a22fe14436|News 
82f4d9a0e1ff57c3a953c313a134542e|Talk Interview 
5c1373f96ca4d0e1c597541dcc8d4b31|News 
4890b79852456812bb3a9f660e92bad0|Talk Comedy 
da78e8976b5eab555961fcb62464506f|News 
16b2112a7a36c04e8e48bcdc80d7906e|News 
68c438a81bf2d8477fd5cfc25246d6ec|Talk News 
3dfa829b492d16b342024e37349e9832|Talk Comedy 
86884c0837b9453487fa91b81e82ba57|Talk Interview 
aad83aa0cdfff4142599d6e3f1bc347f|Sports talk 
33fd147577edf55c58328b5efcc3b955|News Politics 
5c31b6c1b49ff293f1addc912cf689fa|Sports non-event News Sports talk 
08ab9eb73cd4db32c16e6c347d4d9a9c|News 
334d5d4a5e763698e7332e6e205ea9c0|Talk News Interview 
36470875104fe6ada212647b9360a80b|Talk News 
c7e2d39e4ede5da04e98c1580fb90c25|News 
1203cbb2e19100101ea79068cfcc8b7c|News 
101827f20438d5cc098e64fa8648126a|Newsmagazine Entertainment 
75c2bc8180cbd97d08c6db5061709ef2|News 
9c435404a0a4e157731c141f66ea214d|Talk Public affairs 
5fc71839c91a24124dac8528e58e991a|News 
698fbe95b0a289b508b1f96152a5b84d|News 
65584fcd220cfea748b3cfe98911b102|Newsmagazine 
95caafaca88188a5dc52c3029461dd9b|Talk News 
b6b0024cfee43cb39610520af561e9ad|News 
0b4b69687e3b9a824b0b9fc116ba27ce|News 
58e75e0a46f3b3d54dd98c3a6c66f3a2|News Politics 
85bfc465f364ba9fbfa729f6e9798464|Sports non-event Basketball 
0d22b8529a5955d6a22eb3a6e0446e91|News Politics 
93b92064243397d46116eb76a5d4ef0b|News 
b98fa724003df63cd0cd0b64c7d22c12|News 
2c3115b7a6c8077d8e8fee0ac89505fa|Talk News 
52eb3de9695b6fb698623516315948eb|News 
bbfb32a0549ed958e2bdd7a180471488|Talk News 
96cfa163c158028ed0166b55bec34f28|News 
efd54c30a8429663cf0239af6d8ca578|Sports non-event News Sports talk 
132f5527b620ac139e3f37618e2a1bb2|Talk News Interview 
11a4bbb325ee7f21e05cf836bda79b93|News Politics Interview 
37e80656999676993ebf0b77f076c876|News 
af29782c634273a6b53543c5d8064da9|Talk News 
1dfe76faa58cc5966e86b7ec78df610c|News 
a41dcc18362aae9d06b90158b76376f9|News 
17218d876fd8bad77405231983205388|News Politics 
543849317232f72a4a6af6b43c96a396|News 
57749b2048c890a8a0323eccfe207201|Documentary News 
9e6985cc215a22a11adb0b16f6582f59|News Politics 
8c214ef2395c4e8d7a82c2eeb48ac48e|News 
76b319ac09f2b2093444a765590b252e|Sports non-event News Sports talk 
197a2a5a1b35e14265a2dc2c315286a8|News 
71dcd8e09794a8db11f8e8ecc786d7ee|Talk Interview Politics News Public affairs 
b3f654b3421fc33e1f61a44c6d7eb18d|Sports non-event News Sports talk 
d97d4aa09ab48568a3aa4cddea47ed36|Sports event Basketball 
1c67fc543f0347312c03454926e3965c|Sports event Basketball 
dbdcc797baff72fc1efcaaeeae7ac90f|News 
fc2280040fc729dfdcf36bcfdc18866c|News 
a81e38014fae8d445bc65192b2389737|News 
8a1391fdd17eeee8ac936d5ff1032a2a|News Politics 
ffc6d8725fb564c41bcbf2969507ff4b|News 
831f38bce2ed82176c1c55549b1d97c6|News 
bd992176ac17502306211b6a0da817b4|News 
771cddd72d497cce36db7c854c0139d0|Newsmagazine Entertainment 
b5525428960a139fc369a67a6cb40ff0|News Politics 
efe9560990bf3eb5f576393bfe549e6d|Talk Newsmagazine 
e6ad65dda68ade52d4d1ab05fd1db111|Sports non-event News Sports talk 
c1e9d05feed6b08265b21304f69919b1|Sports non-event Football 
445aba579319eb4f65f9c4a37469b893|News 
a49df0c56521fe414275f39f16d14a5e|Sports event Football Playoff sports 
7b30f4a191187bfe027a7e1ff526e327|News 
6c51d0a88f5c50b77bc4fd8b03f30285|Newsmagazine Entertainment 
eb5334971ac36801268129f556314bdf|News 
bac71980644a58718e5c315c680e6c99|Sports non-event Basketball 
56f5c30e40f5bbe5f6185a49f2de489b|Sports talk Basketball 
85340e96d0e6c20cb863370bf21cd874|News 
356b7c3de08bc99a398722dc50df2edb|Talk News 
9ed4b295c8bfb42ba874ed2cd172ec73|Talk News 
c97463d6576cce2552a56e8b21d8bb05|News 
a1e15a613e3ce31396fc8c11f91fdf8e|Bus./financial News 
115442fd00328d8f2aef39f0c45c58d0|Sports event Hockey 
5afccab98127b63b8ef8bcc67326d58b|Talk Newsmagazine 
4e24797fd4d2a5a5f01cb40f19862ed9|News 
8a4ec1bf914dfe551d552fdd18ac5658|Special Talk Special 
a45f54f9579d6a3ee3be9deca24b7789|Newsmagazine 
378245331c16c82b40b9b472d0988bb1|Sports talk Basketball 
b928e0f097645da99c5f494e688b5083|News Entertainment Comedy 
fdb9905521bdcf19917683bf64ab0192|News Newsmagazine 
0000134bdac13844eeca3c98b06583ce|News 
3ed7841f64e198acf5483af51c9c576f|News 
d0bb29373bd5eee40f694af7f075fbae|News 
3d0cda9260047630eed6fbf8a4562388|News 
f394b05c42904504354b810ca341ef23|Sports talk Sports non-event 
1c1f8e319cd6dbca32571378ebd98d25|Talk News Public affairs Politics 
77c7af535306e2c73a9cc2cb12583c0a|Interview News 
26876b8fb5f253a704a33e1ffe0641e6|News 
866ffa64aeb3075b7d67b02a55e5e29c|Entertainment News 
2327a6cd8800ff2a3cf34fb2d2599c79|Newsmagazine Entertainment 
a76a6cfff19001f5aab0a4bebe64744a|Sports non-event News 
0be9e791380462e1effd9444460d92f9|News 
7ae8a8c759c74a0317771a0ea6de849e|News 
083f103ac07dcaf134fb800338cfe865|News 
dab13d7103f2c7c0bd3bacc4177359e6|Talk News 
94d7e2eabe6301d69c6196242a5e05aa|Sports non-event News Sports talk 
0f13b914b3a38fb88d7a43d32f949ed0|News 
e021bf0c3aa1a7152029fd1c5e51cc9b|News 
3806b92ff990c3e3187d4ad3922270ad|Sports talk Sports non-event 
f5b94b6b84dc41087ed05e8112e9dda1|Talk 
e083f51e9d3ad2dd266d4637a73db78c|News Politics 
9308a7b8e0d90b590ccfb3db394b3844|Talk Newsmagazine 
a5cc42190ab2cb9cec334a5f7d781ef5|Documentary Newsmagazine 
237c7ec9acff141ae88cd40076365166|Talk News 
876ae066a6d35aa0fda28779ca19d812|News 
e12154d3e3d68088cca0f06705bf11d1|News 
2b780e4a171241aa23a91ef257d627cd|News 
c664557a36c5cdd2da9ede2c478178f1|News 
0eee7355c144963529e763c0e6b4d56c|Talk Comedy 
f9e7134c77426fd6591f11806a3d3ce4|Talk 
f0dd9bf709cb27cb712aeb58e1f74cae|Sports event Rodeo 
d512081724e55ad1bcadb227e742f163|Sports talk 
a7c9dd3c4e1a69767316716a22e0d59c|News Politics 
476200d39e5260177e88ff3064de1310|Sports event Figure skating 
a87a41582b7543291cbba581666deb76|Newsmagazine 
8dfa6939b7986e37d8a700deaf57b2ae|News 
460be777283917fcf93a18bb3c03d53c|News 
21ae18d3b422d4b0b111a568f9ff2d2d|Talk News 
bb262423a0918ee1891ecdb5563327da|News 
464a8bed403c9e99ea97bd6815547a8d|Sports non-event News Sports talk 
97c45659f0bf8783a05374d122c06574|News 
9b4b04eab199b73b8c1bfa223bbbc7b7|Sports talk Sports non-event 
49dd995e37ef2daf6681b8d1e525aaca|News 
508e10e7d466fca50401459abb24a1a9|Newsmagazine Entertainment 
cdbec20d4be66bf7174286c8eb5ba337|Sports non-event News 
f7576ae36bb0bcfd7dad12cfa57eecf0|News 
37d3bd5c3ba6b8bcfbab6922c042917d|News 
aec58c6264d75acf2043dddd51055c99|News 
e22d7593eba3edbdedcc26ab8879831f|Newsmagazine 
7514a21f74eecd8f74990a38324cd5ac|Sports non-event Documentary Entertainment 
ae6eda8621b256abd2d993c38a0e85ba|Talk 
b70bea9a253deb81902562c11c257830|Sports non-event News Sports talk 
1ba7c8a3b68f42a35576b86de8983453|Talk News Entertainment 
6f94e63453fa8aab52046d7ccd66fad8|News 
18219bc7fab90b851e60b7e75221d124|Talk News 
1508fe89d1cf0c7f896eaf7d48c86332|News 
0323e5f6d70e7cdf4e7d789599e596e8|Sports non-event News Sports talk 
625443ab9c815a9240931705a563c52d|Entertainment News 
241bf3e626ec78d41d5d31ecd4175f87|Talk Comedy 
6669a70091594d095fd25290d9e105b8|News 
30f5a3425a4f3ca8a35c3c8375413b9a|News Talk Politics Interview Public affairs 
0aba777a2916b695e6fed604ea54c104|Talk 
a47405f8cbb5f4108fe1ae325aa1eb8b|News 
1f3c945ae2ff1b7245b9270c0bef3b22|News 
2cf6e76168bd8bac39631094b5cb5e5a|News 
893be4ab02368f4f80cae33af4b0f06e|Talk Newsmagazine 
42576d33f4d91ed7e3d57552e6e7538a|News 
68d0b081c926559bf9c94078f882399e|News Interview Politics 
1fd4a4e88b95e4fb747503c55cc9fb22|News Entertainment 
4276f22d7628220303937a1542454884|Talk News Interview 
83860e423d301c0e2bc47f50011bb80e|News 
dfe2b505a758a91dc45677e74639ad5a|Newsmagazine Entertainment 
96917584ea667722380e465964aba34c|News 
ca598699b494b17c5bf99a1072aeb473|News 
a9bbd0ccfac39d2cab2586749e5d2ee5|Talk News 
a8007764a1c5b237a8d2b320a96b72fd|News 
469258056144639aab7b7140c9876fcf|Talk News 
e4cc47cffa32e66b6d3713bbeabffeb5|Talk News 
6e240bb7aa37916f68d94cc17440017b|Sports non-event News 
e0d4e242303ea7802ee538d85b2dcbbd|Sports non-event News Sports talk 
9d91e2246c09b7c1a0e16211c20b6758|News Politics 
86ce67dfae26af2180e51de65b465eb5|News 
223e18c718e5f242b314c1f1ec1b6e9a|Talk News 
57058d61eff455bc67ef87b5249a17e6|Sports non-event News Sports talk 
de8145d2af228fd0c4a43d76b0a41e89|News 
6df3ebbd121fe2c1397f42a5cb7ef620|News 
1f76f96fc2f0d7d6ffdc1d9869624f65|News Entertainment Comedy 
ab75b8383675c83e81cf84c81f9fbd35|Talk 
a2fd600c27d364d4caf1dd4c3b8e65db|News 
60e18e1fa28e9bb809b8a8347a8b5e2a|News 
62742ca1625fd83c7910b97e389fb497|Talk Entertainment 
477b82ee5712366208de722ff4de8418|Sports event Basketball 
32ae990652c87e3f899be4056bd59013|Sports event Baseball 
f05b6ca0c13373cca509849f238f7f97|News 
0be6b0f57005addeff87f7f85152e97a|Sports event Basketball 
15a8d90342389fb103c20d0b50b52d43|News Interview Politics 
f743b44c2d75ce8fb3a751f0eaa336a3|Entertainment News 
ed03d88719a6bcc0e32ce91eba0f3733|Talk 
9059f0d5546fcdb17e55470eba3a35b9|News Politics 
ea9ac8270afff5b3d7da207d34038b89|News 
ae2e2e888882207aeda61755c072fc8a|News 
bcb39926a674acfcfce886f68c1b0217|News 
be202fbc828b602b40c32eadf625c549|Special Sports non-event Basketball Special 
ec0f84986aa7222fb66428e7d8748a49|Special Sports non-event Awards Special 
b1d4b756cb99b74f6127338a3662b2ce|News Newsmagazine 
e98fc8b53066fb59c0e71099b3f5695a|Newsmagazine 
2299cb124420ee36373855304277e911|News Politics 
1acf261fd4a3a2220dbb51b013083c74|Talk News 
ee5d7cc699fe890eaf816b2a52bf443b|Talk News 
664da7d3c92cc68ca7472faf3b183a6c|News 
11d1fb09cf46070eee71a7e4d9d20819|Sports talk 
9fda9fb247c6d3781b6ce6bf99178b52|News 
adedc6b56fd11425e9aacdf4483809cb|Sports non-event News Sports talk 
8632ef61ba5b5aac3bc1671e9f413cc6|News 
82c5549cf8512440b56987f0f2a626fa|Sports talk Sports non-event 
953c2038ad18237c1b1c443eeb63ee1b|News 
d71b0aabe63a9ccd473cdbd75f63ee80|Sports event Olympics Figure skating 
90bf97cd4ec548ad3d14bf0bd40e7969|News 
5aecccecbd4a67ea0f7737afcd0f7648|Talk Newsmagazine 
bdfbcf1b7c49841bec75821f33f80726|Sports talk 
7f60cd718ab0cc1afc64ff5efc57a9ba|Talk 
a4f53da9a83e5316b76e0c9579d094c9|News 
605c39d7971037a968eea4aa64d28610|Newsmagazine 
dc5bffafeb552713bf3bd526488a0e03|Sports non-event News 
542662d6b0a6a740bfb08883586b4426|Sports non-event News 
d4f49bad00c7f54629a4b5fa4919d619|News 
16917637a5830e56435ac4bbcfb1e0a2|Special Sports non-event Olympics Special 
121cd42a670e1c81f60fa5f0a39f6e68|Talk Comedy 
5584d185146cc0e568c135ae7388b959|News Interview Politics Talk 
7d4ddc3f8b01e3e5e778def5d0fd673d|News 
79c5179e0a863e3d5095b1348c01ef9a|Sports non-event News Sports talk 
975bdced076484bb3fdf82a41dd7bf14|Sports non-event Outdoors Adventure 
127efd323574b2c4c28cc261dc148f69|Sports event Basketball 
0f1565413c34b8f3a8e773458018fa1c|Sports event Basketball 
8f9e8cc4e823f5aaf5d8bcdf30816bfe|Talk News 
1c6c8b3665e8209a169abb6b11ebc5ce|Newsmagazine 
d24b41bad8e2da3592750035143972d3|News Interview Politics 
40264010712bce13ebd263c277d87323|News 
90b6e180269e58be9291ce9e59c7632e|Talk News 
655b84aec3090eadc8d8f6a3a09ec7cc|News 
cb2a97136bdcc8c5ba3c69472411463c|News 
534d0a72f8912b4f1761754935ce6f64|Talk Comedy 
787612c6992aaeb83a6b68ef8a2efef1|Sports non-event News Sports talk 
35ea28da4e036c591d827bf7b0591541|News 
be35eda112b0d75ee245075e75965aa2|News 
03cdcae1292ffcee04f2a320bf669d9f|News 
3e47a1a1afdecbc1df29b99fd2d30204|Sports non-event Basketball 
30f75a48e085ce72c0ed5fc7796b6fe5|News 
5456ec0ff81b7ec2eb13d401a063198e|Talk News 
9b364c7a18a32925a22e7cf9970fb0a9|Documentary News 
6081f4e24ae1f92850a35d8d336cf130|News 
553414d901ebb9979822290010547a3d|News 
639c0af96455f2c7a2f0db630ac26fe7|News 
e75e7621136a4900884e0ced9e1da31f|News 
3a70a2c4e5409a81085909358b518eb4|News 
173bf96d8c412dc40017be3bb7136967|Newsmagazine 
88c1c2a2cb232012d5e6007de28cf234|Sports talk News 
6c264a1e1bffa4d62cf15eb2d1ce0e8b|News 
69e85afec739596a27c6b965281848e0|Talk News 
c2008d6923309eefb05399bca72fdf4c|News 
fbe7d94bf8f88093dd7edf3a79aa12e3|News 
61316540672875c73ea66438668eab2a|Sports non-event Football 
a83966b846753200fa59bd889eb81779|Talk 
9b9d833609d9fefe812dec565b57dcf3|News 
ad3cca8d51c5edb0a539548b5ed8a7ab|News Politics 
ae03ded7f2322934454507d6a5a1c5dc|Newsmagazine 
1bb5d0426d849cbc61ef0f921745ba3d|Talk 
88e7a36e1f6851f88f7933d905d4450f|Sports talk Basketball 
678d546d03c0e2715bc0b0cfe85e4381|Talk News 
775920fa561129bf22e1daa88e3fedee|Newsmagazine 
6857aa5d3df24714a8c6f51a1c37e243|Talk News 
bc31ecb104b88efa394fd4f2e8c3092f|Talk News Interview 
5616f4daf4e676e00d42eba548990bed|Sports non-event Fishing Outdoors 
cfa7d67bb82fa0633c5d3a0cdec719d2|News 
a9e249cf62fa1655c4f350e66a849f24|News 
ec47323e6ffa8e994da71dd23b4ee09d|Talk Interview 
0304dbe6b4c64af2a45996c32f3f2796|News 
ea2a4d8a76ab0f93f1ac5603dafffcb1|Talk Newsmagazine 
420cc8fb74300c816ac23bddfcf237ea|News 
2513e35c2d6ed975bbffc71171c4480f|Newsmagazine Entertainment 
ae27f6e1bf6f2faacf7fc422d9865fc3|News Entertainment Comedy 
1203ce58a334ead3df066b5e3ba79762|Special Sports non-event Basketball Special 
3bdf6ca7a58ea0264b1266ad9b221c68|Sports non-event Football 
f8ff87897818f1d1b87bd57e2cd0273b|Talk Interview 
4214dc76ab1188e90022da4cf7979145|News 
0159647fa161c50223a534a9689f5035|News 
3ac5e723aa469ac1b8134341256a340e|Sports non-event Football 
b7eb54e2065c7fb3fdb926b18501cfb0|Talk News 
d2f280aee3d62b4f7978192c837aa713|News 
94de53ccf7dcfddd3fad006b10ab209c|News Public affairs 
936de8ae07a2723b09f55c0116f6585c|News 
49d50e284772ba2f6e132dbdd7b5fd3c|News 
41de67e1e0bc3a955fb03bd7786fbaf8|Talk News Interview 
37091e8b1d89145ad09899ed1342c219|Talk Entertainment 
f5b6909ece7e7288a7beabe97426964a|Sports non-event Documentary Entertainment 
6d32a98aae1488b04ec9735b63d26f3d|News 
4d7248a2cf6dbc8bff93b1e0cde90462|Talk News 
d6c369abc260d0d96438527bd0e8669e|Newsmagazine Entertainment 
4264c968ecf4922d960ce89a53c236c8|Sports non-event News Sports talk 
0f1bedc9ecb420ed419697e2aa66e17c|Talk News 
299c7eb97befd7a55553646d2e8c5de8|Talk Public affairs 
6bee12d2631283bbab784ddc83094ae6|Talk News 
fc08f125f431dc9ca199835ccb1b2036|News 
3f9d00a2ae2ea82b32a9352a8be445e0|Newsmagazine 
ee8bbd8affd26637d9a2079674180765|News Politics 
0bb6e2dc533822b45b0b62737338ba90|Sports talk Sports non-event Anthology 
f1b0ef241c7bbb10f21792d19cbdfe0d|News 
e8b7f3296ff51eedebbedbd0abc21848|News 
46de5d11846521aa306c7991bb1e2838|News 
cdefcc46de3d6c1229bb892453712ea4|Sports event Basketball 
3824aafadd2b675b408806e1f197ee06|Talk Newsmagazine 
ca5275221fde75ac746d5597c527ffa5|News Politics 
0f68422581625e42f3bd7cfc12a1a086|Talk News 
239f596540465509a1ffe071e517b560|News 
